"","spp1","spp2","spp3","spp4","spp5","spp6","spp7","spp8","spp9","spp10","spp11","spp12","spp13","spp14","spp15","spp16","spp17","spp18","spp19","spp20","spp21","spp22","spp23","spp24","spp25","spp26","spp27","spp28","spp29","spp30","spp31","spp32","spp33","spp34","spp35","spp36","spp37","spp38","spp39","spp40","spp41","spp42","spp43","spp44","spp45","spp46","spp47","spp48","spp49","spp50","spp51","spp52","spp53","spp54","spp55","spp56","spp57","spp58","spp59","spp60","spp61","spp62","spp63","spp64","spp65","spp66","spp67","spp68","spp69","spp70","spp71","spp72","spp73","spp74","spp75","spp76","spp77","spp78","spp79","spp80","spp81","spp82","spp83","spp84","spp85","spp86","spp87","spp88","spp89","spp90","spp91","spp92","spp93","spp94","spp95","spp96","spp97","spp98","spp99","spp100"
"loc522",0,0,6,2,0,4,11,1,2,0,3,0,0,2,1,4,0,1,1,0,0,0,1,2,1,0,11,0,0,8,4,1,5,3,1,0,1,0,0,0,1,0,7,3,2,0,1,0,0,3,0,2,1,8,1,1,1,0,1,0,0,2,2,0,1,4,3,5,0,2,0,0,2,0,0,4,3,0,0,1,1,2,5,0,0,1,1,2,0,2,1,0,2,6,2,6,1,0,2,1
"loc523",0,7,14,4,0,4,6,3,2,0,6,0,0,4,5,4,1,0,1,0,1,0,0,3,6,0,3,1,1,4,1,2,3,0,1,3,1,3,2,1,0,0,6,4,0,0,0,0,1,2,0,2,0,8,1,0,1,2,1,0,0,1,3,1,2,2,2,2,0,1,0,4,4,1,0,7,1,0,0,2,1,0,3,0,0,0,1,0,2,6,2,0,3,4,2,1,1,0,1,1
"loc524",0,2,9,3,0,5,4,2,1,1,4,2,0,5,0,2,1,1,3,1,0,0,0,6,2,0,2,2,1,4,5,3,2,0,1,2,1,3,2,0,1,0,5,6,2,4,1,1,0,2,1,0,0,7,0,0,2,0,0,1,0,0,0,0,2,3,4,5,0,2,1,2,6,0,0,4,1,2,0,1,0,1,4,0,0,0,2,1,0,3,0,0,1,6,0,2,0,0,1,0
"loc525",0,4,10,4,0,1,8,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,0,0,4,5,1,0,1,1,0,0,1,3,0,1,0,0,1,0,2,0,0,0,5,1,0,0,3,0,1,1,0,1,1,0,0,1,1,2,0,1,4,0,0,0,1,1,0,0,5,0,0,0,3,1,2,3,0,0,1,1,0,3,1,1,0,3,3,0,5,0,0,3,0
"loc526",0,4,16,3,0,1,8,1,1,1,3,1,0,8,0,3,0,1,0,0,0,0,0,2,7,0,5,1,0,9,2,0,0,0,2,3,2,4,3,1,0,0,7,5,0,0,1,1,0,1,0,2,0,4,0,1,2,0,1,1,1,2,3,0,1,1,2,3,0,0,0,2,1,0,0,3,1,0,0,1,1,0,4,0,1,0,3,1,1,3,1,0,4,7,0,5,0,0,1,0
"loc527",0,2,7,1,0,1,12,2,1,1,4,1,0,5,3,2,0,0,2,0,0,0,0,3,1,0,5,0,1,1,4,0,3,1,0,1,0,0,2,2,1,0,2,1,0,1,0,0,0,3,1,0,0,3,0,0,1,0,0,0,0,1,1,0,1,3,2,1,0,0,0,1,3,1,0,4,0,0,0,2,0,0,4,1,0,1,0,1,3,5,1,0,2,3,0,0,1,0,3,0
"loc528",0,2,5,1,0,3,9,1,1,0,0,0,0,7,2,2,0,1,2,0,0,0,0,1,1,1,3,0,0,3,2,1,3,2,0,1,0,1,4,0,1,1,4,1,0,0,0,0,1,1,1,1,0,3,0,0,2,0,1,1,0,0,0,0,3,3,4,2,0,0,0,0,0,0,0,0,1,1,0,2,0,2,3,0,0,1,0,0,2,1,0,0,0,5,0,2,0,1,2,0
"loc529",0,0,7,4,0,4,9,2,1,0,1,1,0,4,2,0,0,0,2,0,0,0,0,1,5,0,13,2,0,2,6,0,2,1,0,1,1,1,0,0,0,0,5,4,0,3,1,0,0,3,1,0,0,9,1,0,2,1,0,0,0,0,3,0,2,1,0,1,0,0,0,2,4,0,0,2,1,0,0,4,0,0,2,0,0,1,1,0,1,3,1,0,4,8,1,2,0,0,0,0
"loc530",0,0,8,1,0,0,6,2,1,0,2,0,0,3,1,0,0,0,0,0,1,0,0,0,5,0,4,2,0,2,6,0,2,0,0,1,2,4,1,0,0,0,2,1,0,0,0,0,0,1,0,1,0,9,0,0,2,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,1,0,0,4,0,0,0,2,0,0,7,0,0,1,0,0,0,2,0,0,2,1,0,2,0,1,0,0
"loc531",0,3,15,3,0,1,10,3,2,0,5,0,0,1,1,2,0,0,0,0,0,0,0,6,1,0,4,2,1,7,5,1,4,0,1,0,2,7,2,0,0,0,1,5,1,0,2,0,0,1,1,1,1,8,1,0,1,0,0,0,0,0,2,0,0,5,0,3,0,0,0,2,1,0,0,3,0,0,0,3,0,0,2,1,0,0,2,0,1,2,1,0,1,7,0,8,0,0,0,0
"loc532",0,0,8,3,0,1,13,3,4,1,6,0,2,2,1,1,0,0,2,0,0,0,0,1,2,0,6,3,2,3,2,0,4,0,1,4,0,4,1,2,0,0,2,11,0,2,1,0,0,2,0,0,0,9,0,0,3,0,0,1,0,1,1,1,4,6,2,2,0,0,1,0,3,0,0,2,1,1,0,2,0,1,5,0,1,0,3,2,1,1,1,0,2,9,1,2,1,2,1,0
"loc533",0,2,16,1,0,2,20,0,1,0,4,1,0,9,1,2,1,0,2,0,0,0,1,3,2,0,10,4,1,8,4,1,5,2,0,0,0,7,0,0,0,0,1,5,0,0,4,1,0,4,1,2,0,2,0,0,0,0,1,0,0,0,1,1,0,4,3,3,1,0,0,2,11,0,0,5,0,0,1,2,1,0,3,2,0,0,1,0,0,1,0,0,2,3,0,0,0,0,0,0
"loc534",0,0,7,2,0,0,10,5,4,1,3,0,0,6,0,1,0,1,2,1,0,0,0,2,2,0,5,2,0,3,6,1,0,0,2,3,2,2,0,1,0,0,5,5,0,2,1,0,1,1,0,2,0,6,1,1,1,0,0,0,0,1,2,1,1,4,2,1,0,1,2,3,3,0,0,1,0,1,0,2,1,1,3,2,0,0,2,1,1,5,0,0,3,2,0,3,0,1,1,0
"loc535",0,1,16,4,0,5,11,1,3,1,2,0,1,3,2,5,0,0,1,0,0,0,0,1,1,0,4,0,0,1,3,0,8,1,0,0,0,2,1,0,0,0,5,3,1,0,0,0,0,2,1,3,0,3,0,1,1,2,1,0,0,1,1,1,2,3,1,2,0,1,1,0,3,0,0,11,0,0,0,1,1,1,1,0,0,2,3,1,5,3,0,0,5,7,0,2,0,2,2,0
"loc536",0,1,15,1,0,2,16,4,3,0,3,0,0,9,2,1,1,1,2,1,0,0,0,4,4,0,5,2,0,3,3,1,5,1,1,1,1,7,1,0,0,1,5,2,0,2,1,0,0,2,0,0,1,9,1,0,3,0,0,0,0,1,4,0,1,6,1,5,1,2,0,0,5,1,0,4,1,1,0,4,0,0,6,0,0,0,5,0,2,6,0,0,5,6,0,1,0,1,0,1
"loc537",0,1,9,1,0,3,12,1,4,2,2,0,0,7,0,3,2,0,2,0,0,0,0,1,3,0,4,4,1,5,5,0,2,1,3,1,0,2,1,1,0,0,5,7,1,0,2,0,0,1,1,0,0,5,0,0,2,0,1,0,1,1,1,0,4,4,1,6,0,0,0,0,3,0,0,4,0,0,0,1,1,1,5,1,0,0,2,0,1,1,0,0,0,2,0,1,1,0,1,0
"loc538",0,1,15,1,0,2,13,1,2,0,5,0,0,8,2,1,1,0,4,0,0,0,0,5,2,0,2,6,2,9,7,1,3,0,1,1,0,3,1,0,0,0,5,3,1,0,2,0,0,1,0,0,1,8,1,2,3,2,0,0,0,2,1,1,2,9,1,2,0,0,0,2,5,0,0,4,0,1,0,1,1,1,3,0,0,0,1,0,4,5,0,0,3,9,0,3,0,1,1,0
"loc539",0,1,15,4,0,0,11,6,2,1,7,0,0,6,3,1,1,1,2,0,0,0,0,2,4,0,8,0,1,12,7,1,0,0,1,0,1,1,2,1,0,1,10,4,1,2,0,0,0,1,0,0,0,12,0,0,5,0,0,0,1,0,1,0,3,3,1,1,0,2,0,0,2,1,1,7,0,1,0,4,0,0,8,0,0,0,1,0,7,3,1,0,1,2,0,1,1,1,1,1
"loc540",0,3,16,1,0,1,7,1,1,1,4,1,0,4,1,1,0,0,1,0,0,0,0,2,1,0,2,2,1,8,3,2,3,0,0,0,1,5,1,0,0,0,7,5,0,1,2,0,0,1,0,2,1,4,0,1,3,0,1,1,0,0,0,0,3,5,0,4,2,1,1,0,3,0,0,5,0,0,0,3,0,0,4,1,1,1,0,0,2,2,0,0,7,6,0,1,1,1,2,0
"loc541",0,1,17,0,1,1,12,1,5,0,2,1,0,6,0,1,0,0,4,0,0,0,0,2,5,0,6,1,1,4,3,2,3,1,0,0,0,3,0,0,0,1,6,9,0,2,2,0,1,0,1,1,0,8,0,0,1,0,0,0,0,1,2,2,0,6,0,8,0,0,0,0,3,1,1,8,1,2,0,5,0,0,4,1,0,1,4,2,2,4,0,0,4,3,2,1,1,2,2,0
"loc542",0,2,5,0,0,2,11,3,1,0,3,0,1,7,2,0,0,0,3,0,0,0,0,0,0,0,7,1,0,4,4,0,2,0,0,0,0,0,1,0,0,0,3,2,0,0,1,1,0,1,0,0,0,5,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,2,1,0,1,1,0,1,0,1,0,0,2,1,0,0,1,0,4,4,1,1,2,4,1,1,0,0,1,0
"loc543",0,0,10,0,0,1,12,4,2,0,5,0,0,4,1,0,1,1,3,0,0,0,0,1,3,0,2,1,0,2,4,1,1,0,0,0,1,1,1,2,0,0,3,7,0,0,2,0,0,2,0,2,0,2,0,0,1,0,0,0,0,0,0,2,0,3,0,4,0,0,0,0,3,0,0,4,1,0,0,5,0,0,3,0,0,0,2,0,3,4,0,0,0,0,0,2,1,1,0,0
"loc544",0,1,15,0,0,1,13,3,5,0,4,0,0,9,0,3,0,1,3,0,0,0,0,4,3,0,4,3,1,7,7,2,8,1,0,1,1,2,0,0,0,0,3,7,0,1,2,0,0,0,2,1,1,4,0,0,0,0,0,0,0,0,1,1,1,5,0,1,0,0,0,0,1,1,0,5,0,0,0,1,0,2,4,0,0,0,3,0,1,5,1,0,2,5,0,3,1,0,0,0
"loc545",0,0,8,1,0,0,13,0,1,0,3,0,0,3,1,0,0,0,0,1,1,1,0,0,3,0,3,3,2,1,1,0,2,0,0,0,0,7,0,1,1,0,4,5,1,0,0,0,0,2,0,1,0,4,0,0,1,0,0,0,0,0,1,0,0,5,0,4,0,2,0,0,1,0,0,8,0,0,0,1,1,0,3,0,0,0,1,0,1,1,0,0,3,4,0,0,0,0,0,0
"loc546",0,3,5,3,0,1,8,1,0,1,2,0,0,6,2,1,1,1,0,0,0,0,0,1,4,0,2,3,0,3,5,1,5,0,0,0,1,4,0,1,0,1,3,6,0,1,0,0,0,1,1,1,0,6,0,0,2,0,0,1,0,1,2,1,2,3,1,5,0,0,0,1,1,0,0,3,0,0,1,3,0,0,0,0,0,0,2,1,4,3,1,0,4,7,2,3,0,0,2,0
"loc547",0,0,10,1,0,0,4,1,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,8,10,1,3,0,1,1,0,3,0,1,1,0,6,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,3,5,1,1,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,1,8,1,1,0,1,0,0
"loc548",0,0,12,1,0,1,27,1,5,0,8,0,0,6,2,0,2,2,4,0,1,0,0,3,3,0,8,1,0,12,7,0,3,0,2,0,0,1,1,0,2,0,3,7,2,0,2,1,0,1,0,0,0,8,1,0,3,1,0,0,0,3,3,1,3,2,0,6,0,1,0,0,4,0,0,3,0,0,0,3,0,0,4,1,1,0,1,1,1,5,0,1,2,4,1,0,0,1,1,1
"loc549",0,1,6,0,0,0,15,0,1,0,2,1,0,3,0,0,0,1,3,0,0,0,0,5,3,0,7,2,0,2,3,0,2,0,0,1,1,1,0,0,0,0,6,6,1,1,1,0,0,0,0,1,0,3,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,3,0,0,3,3,1,4,1,0,0,0
"loc550",0,1,10,1,0,1,18,0,4,0,1,0,0,6,0,0,0,3,1,0,0,0,2,2,3,0,4,3,0,2,7,0,3,0,0,0,0,2,0,1,0,0,5,4,1,0,1,0,0,2,0,0,0,6,0,1,2,1,0,0,0,1,0,0,2,7,1,6,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4,0,0,0,3,1,1,5,0,0,0,5,0,1,1,0,0,0
"loc551",0,0,12,0,0,0,7,0,3,0,2,0,0,6,1,0,0,0,3,0,1,1,0,6,2,0,4,3,1,2,3,0,5,0,0,0,0,4,1,0,0,0,3,6,0,1,3,0,0,0,0,0,0,5,0,0,1,0,2,0,1,1,2,1,1,7,1,6,0,0,0,0,1,0,0,4,0,0,0,3,1,1,5,0,0,0,2,0,1,6,1,0,1,3,2,2,0,1,1,0
"loc552",0,0,18,1,0,1,13,1,5,1,6,1,1,8,0,0,0,0,3,0,1,1,0,2,4,0,7,0,0,11,8,2,4,0,0,0,1,4,1,0,0,0,5,5,0,0,3,0,0,1,1,0,0,8,0,0,1,0,0,0,0,0,4,0,3,3,2,2,0,1,0,1,6,1,0,3,0,2,0,3,2,0,4,0,0,0,1,0,3,9,0,1,3,6,0,1,1,0,0,0
"loc553",0,0,6,0,0,1,13,0,1,0,5,0,0,5,1,2,1,1,2,0,0,0,0,3,4,0,2,3,1,2,2,0,3,0,2,0,0,3,0,0,0,0,2,3,0,0,1,0,0,0,0,0,1,5,0,0,1,0,0,0,1,0,1,0,1,5,0,3,0,0,0,0,0,0,0,1,0,1,0,2,0,0,3,0,0,0,0,0,1,3,0,0,2,8,0,1,0,0,1,0
"loc554",0,0,16,0,0,0,12,1,1,0,2,0,3,7,1,2,0,0,3,0,0,0,0,2,2,0,7,1,0,8,6,0,3,0,0,1,0,3,0,0,1,0,5,8,0,2,1,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,4,2,4,0,1,0,0,3,0,0,11,0,0,0,2,0,0,2,1,0,0,0,0,1,4,0,0,3,9,0,2,1,0,1,0
"loc555",0,1,6,0,0,1,9,1,2,0,2,0,0,7,0,2,0,0,2,0,0,0,1,2,0,0,4,1,0,1,6,0,2,0,0,0,1,1,0,0,0,0,4,3,0,1,1,0,0,0,1,1,0,4,1,1,3,0,1,0,0,0,1,0,3,2,0,2,0,0,0,0,3,0,0,5,0,0,0,0,0,0,2,0,0,0,1,0,1,2,0,0,5,2,0,0,0,0,1,0
"loc556",0,0,12,0,0,2,13,0,4,0,7,0,0,7,1,3,1,1,2,0,0,0,0,2,4,0,4,2,0,7,10,0,2,0,0,1,0,3,0,1,0,0,8,6,0,3,2,0,0,2,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,7,0,3,0,0,1,0,4,0,0,4,0,0,0,6,0,1,5,1,1,0,2,1,1,2,0,0,6,7,1,1,0,2,0,1
"loc557",0,0,12,0,0,0,11,0,0,0,2,0,0,5,0,1,0,0,3,0,0,0,0,1,3,0,4,1,0,11,5,0,1,0,1,0,1,3,0,0,0,2,7,6,0,1,1,0,0,0,0,0,0,5,2,0,2,0,1,0,1,1,4,0,3,3,1,6,0,0,0,0,2,0,0,4,0,1,0,2,0,0,6,1,0,0,5,0,2,5,0,0,3,9,0,3,1,1,0,0
"loc558",0,1,13,0,0,0,15,1,3,0,3,0,0,9,1,0,0,1,4,0,0,1,0,2,5,1,4,1,0,7,5,1,5,0,0,0,0,4,1,1,0,0,7,7,0,0,1,0,0,0,1,0,0,6,0,0,4,0,1,0,0,0,2,2,5,8,2,3,1,0,0,1,3,0,0,6,0,0,3,3,1,0,6,0,0,0,2,0,2,5,1,0,3,16,0,0,1,1,2,0
"loc559",0,0,9,0,0,0,7,1,3,0,4,0,0,7,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,4,2,0,3,0,0,0,1,3,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,2,2,0,3,0,0,0,0,4,0,0,4,0,0,1,2,0,1,5,0,0,2,0,0,1,4,0,0,2,5,0,2,0,0,0,0
"loc560",0,0,8,0,0,0,10,0,2,0,2,1,0,7,0,1,0,2,1,0,2,0,0,2,1,0,4,1,0,4,1,0,3,0,0,0,0,1,0,0,0,0,4,6,0,2,2,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,4,0,0,6,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,2,1,0,0,0
"loc561",0,0,11,0,0,1,11,2,5,0,7,0,0,4,0,0,0,2,4,1,1,0,0,5,2,0,5,1,0,2,5,0,5,0,0,0,0,3,1,0,1,0,9,4,0,2,0,0,0,0,0,2,0,6,0,3,1,1,0,0,0,1,0,0,0,7,0,5,0,0,0,1,2,0,1,4,0,1,0,3,1,0,4,1,0,1,0,0,4,2,2,1,2,10,0,0,2,0,0,0
"loc562",1,0,16,1,0,0,13,0,4,0,1,1,0,8,0,2,1,1,5,0,1,0,0,2,8,0,8,1,0,6,8,1,4,0,1,0,2,6,0,0,0,1,6,4,0,2,3,0,0,1,1,0,1,11,0,1,3,0,0,0,0,0,2,1,2,3,1,3,0,0,0,0,0,0,1,6,2,0,0,2,0,0,4,0,1,0,6,2,1,6,0,0,5,10,0,1,0,1,1,1
"loc563",0,0,8,0,0,0,14,2,3,0,7,0,0,8,1,0,0,0,0,0,0,0,0,2,3,0,2,1,0,4,4,0,3,0,0,0,0,1,0,0,0,0,6,5,0,0,1,0,1,0,0,0,0,1,0,0,5,0,0,0,0,1,0,1,2,4,0,4,0,0,0,0,0,0,1,1,0,0,0,3,0,0,5,0,0,0,1,0,2,2,0,0,5,4,0,1,0,0,0,0
"loc564",0,1,6,1,0,0,10,0,1,0,5,0,0,4,0,0,0,0,2,0,0,1,0,3,3,1,3,1,0,6,5,0,4,0,0,1,0,2,0,0,0,0,4,5,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,5,0,2,1,0,0,0,0,0,0,2,1,0,0,1,0,0,4,0,0,0,2,0,0,3,1,0,1,3,0,0,0,0,0,0
"loc565",0,1,18,0,0,0,16,0,3,0,8,1,1,7,0,0,0,1,2,0,0,0,0,6,3,0,3,3,0,7,8,0,5,0,0,1,0,3,0,1,0,0,2,3,0,2,2,1,1,2,0,1,0,5,0,0,0,1,0,0,0,0,1,3,2,6,0,2,1,0,0,1,1,1,0,3,0,0,0,6,1,1,8,0,0,0,1,0,1,3,0,0,3,7,1,4,0,0,1,1
"loc566",0,0,10,0,0,2,20,0,1,0,5,0,0,4,0,0,1,0,2,0,0,0,0,2,2,0,3,1,0,6,5,0,5,0,1,0,0,3,0,1,0,0,5,4,1,0,0,0,0,1,0,0,0,6,0,0,4,0,0,0,0,0,1,0,1,7,0,5,0,1,1,0,1,0,0,1,0,0,0,1,0,2,1,0,1,0,4,0,2,2,0,0,3,5,0,2,0,0,0,1
"loc567",0,0,9,0,0,0,12,0,0,0,3,0,0,5,0,0,0,2,1,0,0,0,1,3,3,0,4,2,1,3,6,1,4,0,0,0,1,2,0,0,0,0,5,4,0,0,2,0,0,0,0,0,0,7,0,0,2,1,0,0,0,0,0,0,1,5,0,2,0,0,0,0,3,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,5,0,1,1,0,0,0
"loc568",0,0,19,0,0,0,14,0,4,0,2,0,0,4,0,0,0,0,1,0,0,1,0,1,5,0,6,1,0,4,8,0,5,0,0,0,0,3,0,0,0,1,2,4,0,0,3,0,2,0,0,0,0,8,1,0,4,0,0,0,1,1,0,0,2,6,0,2,0,1,0,0,4,0,0,3,2,0,0,5,1,0,2,0,0,0,4,0,0,4,1,0,5,4,0,3,0,2,0,0
"loc569",0,0,21,0,0,0,9,1,5,0,4,0,0,10,0,0,0,0,1,0,0,0,0,2,2,0,4,0,0,7,6,0,1,0,0,0,0,4,0,0,0,0,2,5,0,0,2,1,0,0,0,0,1,2,0,0,2,0,0,0,1,1,0,0,1,4,1,4,0,0,0,0,4,0,0,2,0,0,0,1,0,0,0,1,0,1,1,0,0,3,0,1,3,4,0,2,0,0,0,0
"loc570",0,0,5,0,1,0,17,0,3,0,4,0,1,6,0,0,1,0,1,0,0,0,0,3,3,1,10,1,0,5,7,1,5,0,0,0,0,3,1,0,1,0,4,9,0,1,1,0,0,1,1,0,0,5,2,1,2,1,0,1,0,0,2,2,4,8,0,1,0,0,0,0,1,1,0,5,0,0,1,2,0,0,4,1,1,2,1,0,0,5,0,0,4,3,0,1,0,1,1,1
"loc571",0,0,7,0,0,0,8,1,2,1,1,0,1,4,0,0,0,0,0,0,0,0,0,1,4,0,8,1,0,2,5,0,2,0,0,0,0,3,0,0,0,0,4,6,0,1,1,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,1,0,0,4,0,0,0,3,0,0,4,0,0,0,0,1,1,3,1,0,3,2,0,2,2,0,0,0
"loc572",0,0,11,0,0,1,11,0,1,0,7,0,0,4,0,0,1,0,2,0,0,0,1,4,1,0,4,0,0,3,9,0,2,0,0,0,1,3,0,0,0,0,2,3,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,2,5,0,2,0,0,1,0,3,0,0,5,0,0,0,1,0,0,2,0,0,0,4,0,0,3,0,1,6,3,0,1,1,0,0,0
"loc573",1,0,12,1,0,0,8,0,1,0,4,0,0,7,1,0,0,0,4,2,0,0,0,3,3,0,4,2,0,6,5,1,6,0,0,0,0,3,0,0,0,0,11,6,1,1,3,0,0,0,0,0,1,3,0,0,5,0,1,0,0,0,2,0,1,2,0,0,0,0,0,0,2,1,0,2,0,0,0,3,0,0,4,0,0,0,4,0,2,3,0,0,5,10,0,1,0,0,0,0
"loc574",0,0,13,0,0,0,10,0,3,0,1,0,0,7,0,1,0,0,1,0,0,0,0,0,5,0,3,3,0,5,3,0,1,0,0,0,0,1,0,0,0,0,6,5,0,1,0,0,0,1,1,1,0,6,2,1,4,0,0,0,0,0,1,0,1,3,0,2,0,0,0,0,3,0,0,1,0,0,1,4,0,0,3,0,0,0,1,0,2,3,0,0,1,6,0,1,1,1,1,0
"loc575",0,0,18,0,0,0,18,0,1,1,7,0,0,3,0,0,0,0,1,0,0,0,0,3,1,0,2,4,1,7,6,1,5,0,0,0,0,4,0,0,0,1,8,5,0,3,0,0,1,1,0,1,0,2,1,0,5,0,0,0,0,1,1,3,1,4,0,4,0,0,0,0,0,0,1,7,0,0,0,1,0,0,3,0,0,0,1,0,1,2,0,0,5,6,0,1,2,0,1,1
"loc576",0,0,19,1,0,0,12,0,1,0,3,1,0,12,0,0,0,2,3,0,1,0,0,2,2,0,8,0,1,4,3,0,2,0,1,0,0,3,1,0,0,1,3,6,0,0,1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,1,1,1,7,0,2,0,1,0,0,2,0,0,2,0,0,0,4,0,0,3,0,0,0,0,2,0,5,0,0,2,3,0,2,0,0,0,0
"loc577",0,0,14,0,0,0,9,0,2,0,1,1,0,7,0,0,0,0,2,0,0,1,0,1,2,0,1,1,0,8,2,0,2,0,0,1,0,0,0,0,0,1,7,2,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,3,1,2,3,0,5,0,0,0,0,3,0,0,6,0,0,0,2,0,0,4,0,0,0,1,0,3,2,1,1,4,4,0,2,2,0,1,0
"loc578",0,1,11,0,0,0,13,0,3,0,6,0,0,6,0,0,0,0,0,0,0,0,1,4,3,0,7,3,1,5,5,0,9,0,0,0,1,3,0,0,0,0,8,6,0,2,1,0,0,0,1,0,0,10,0,0,4,0,0,0,0,0,0,1,5,4,1,3,0,0,0,0,4,0,0,5,0,0,0,0,0,0,5,0,0,0,2,0,1,5,0,0,4,9,1,1,0,1,1,0
"loc579",0,0,17,0,0,0,16,0,2,1,3,0,0,8,1,0,1,0,6,0,0,0,1,1,2,0,5,2,0,5,7,1,3,0,0,1,0,0,1,1,1,0,7,4,0,1,1,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,1,2,8,0,7,1,0,0,0,3,0,0,2,0,0,1,2,0,1,5,0,0,0,3,0,2,1,1,1,2,5,1,1,0,0,0,0
"loc580",0,0,7,0,0,0,16,0,1,0,3,1,0,7,0,0,0,0,2,1,0,0,0,3,1,0,1,2,0,6,3,0,3,0,0,0,0,2,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,3,5,0,1,0,0,0,0,0,0,2,6,0,1,0,1,0,0,4,0,0,0,0,1,2,3,0,0,2,4,0,3,1,0,1,0
"loc581",0,1,6,1,0,2,7,0,1,0,3,0,0,2,0,1,1,0,3,0,1,0,1,2,2,0,2,0,0,6,4,0,1,0,0,0,0,3,0,1,0,0,3,2,0,2,0,1,0,0,0,0,0,6,0,0,3,1,0,0,0,1,3,1,1,4,0,1,0,0,0,0,3,0,0,4,0,0,0,2,0,0,1,0,0,0,2,0,3,6,0,0,0,6,0,2,0,1,1,0
"loc582",0,0,11,0,0,0,12,0,2,1,2,0,0,2,0,0,0,0,1,0,1,0,0,2,3,0,6,0,0,7,5,0,2,0,0,0,0,3,1,0,0,0,6,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,1,5,0,2,0,0,0,0,3,0,0,4,0,0,0,2,0,0,3,1,0,0,2,0,1,2,0,0,2,5,2,1,0,0,0,1
"loc583",0,0,14,0,0,0,21,0,3,1,5,0,0,8,0,3,0,2,2,1,1,0,0,7,7,0,6,2,0,6,6,0,4,0,0,0,0,3,0,0,0,1,7,5,0,2,1,0,2,0,0,0,0,4,1,1,1,0,0,0,0,0,1,0,3,5,0,5,0,0,0,0,3,0,0,8,0,0,0,0,0,0,3,1,1,0,1,0,4,1,0,0,3,15,0,0,1,0,1,0
"loc584",0,0,13,0,0,1,7,0,1,0,4,0,1,5,0,0,0,0,2,0,0,0,0,0,2,0,5,0,0,5,4,0,4,0,0,0,0,2,0,1,0,0,4,1,0,4,0,1,1,1,0,0,0,3,1,0,3,0,0,0,0,1,0,0,2,4,0,2,0,0,0,0,1,1,0,3,0,0,0,1,0,1,2,0,0,0,2,0,1,4,0,0,0,4,0,1,0,0,0,0
"loc585",0,0,13,0,0,0,17,0,2,0,3,0,1,9,0,0,0,0,3,0,0,0,0,1,3,0,8,2,0,4,10,0,2,0,0,0,0,4,0,0,1,0,9,5,0,1,2,0,0,1,0,0,0,5,1,0,3,0,0,0,0,0,2,0,0,5,0,3,0,2,0,1,1,0,0,2,0,0,0,5,0,0,3,0,0,0,3,0,0,3,0,0,5,6,0,2,2,0,1,0
"loc586",0,0,11,0,0,0,9,0,1,0,3,0,0,4,0,0,1,0,4,0,0,0,0,1,4,1,3,2,0,5,2,0,3,0,0,0,0,1,0,0,0,0,6,8,0,0,0,0,1,0,0,1,0,4,0,0,1,0,0,0,0,1,0,0,7,2,0,2,0,0,0,0,1,1,0,3,0,0,0,4,1,0,1,0,0,1,1,0,0,2,0,0,2,8,0,1,0,1,1,0
"loc587",0,0,16,0,0,0,9,0,2,0,4,1,0,11,0,0,0,0,2,0,0,0,0,3,8,0,11,1,0,8,7,0,5,0,0,1,0,4,0,0,0,0,11,6,1,3,0,0,1,0,0,0,0,7,2,0,4,0,0,0,0,0,4,1,1,10,1,5,0,2,0,0,7,0,0,10,0,0,0,2,1,0,3,0,0,0,2,0,1,1,0,0,3,5,0,2,0,3,0,0
